1,2,3,4,5,6,7,8,9
0.402020202020202,0.402834008097166,0.402834008097166,0.40447154471544716,0.4008097165991903,0.40365111561866124,0.4036885245901639,0.39918533604887985,0.4012096774193548
0.6688963210702341,0.6677852348993288,0.6711409395973155,0.6688963210702341,0.6677852348993288,0.668918918918919,0.6711864406779661,0.6677852348993288,0.6666666666666666
0.39959839357429716,0.39959839357429716,0.40160642570281124,0.40080160320641284,0.402834008097166,0.4024144869215292,0.4024390243902439,0.40447154471544716,0.40040241448692154
0.40040241448692154,0.4024144869215292,0.4012096774193548,0.397979797979798,0.39879759519038077,0.4032258064516129,0.39759036144578314,0.3975659229208925,0.39919354838709675
0.47961630695443647,0.47961630695443647,0.4771084337349398,0.4819277108433735,0.4819277108433735,0.47836538461538464,0.4806763285024155,0.4782608695652174,0.48058252427184467
0.41030927835051545,0.4107883817427386,0.40993788819875776,0.4166666666666667,0.4140786749482402,0.41237113402061853,0.41372141372141374,0.40993788819875776,0.40993788819875776
0.4830917874396135,0.48426150121065376,0.4830097087378641,0.4841075794621027,0.4830097087378641,0.48184019370460046,0.48426150121065376,0.4853658536585366,0.4854368932038835
0.49875311720698257,0.49874686716791977,0.49874686716791977,0.5,0.5,0.49875311720698257,0.49874686716791977,0.49748743718592964,0.49622166246851385
0.36446886446886445,0.36900369003690037,0.3664825046040516,0.3639705882352941,0.36580882352941174,0.37057728119180633,0.36580882352941174,0.36313868613138683,0.3685185185185185
0.3761814744801512,0.37595419847328243,0.37786259541984735,0.3780718336483932,0.376425855513308,0.3816793893129771,0.3824091778202677,0.38122605363984674,0.3853564547206166
0.3913894324853229,0.39250493096646943,0.3937007874015748,0.38943248532289626,0.38943248532289626,0.3889980353634578,0.3948412698412698,0.38747553816046965,0.3932806324110672
0.40122199592668023,0.4008097165991903,0.40160642570281124,0.39959839357429716,0.39878542510121456,0.40160642570281124,0.40080160320641284,0.40404040404040403,0.40162271805273836
0.40529531568228105,0.4069529652351738,0.40286298568507156,0.40529531568228105,0.4074074074074074,0.406570841889117,0.40899795501022496,0.4106776180698152,0.40824742268041236
