1,2,3,4,5,6,7,8,9
0.4024144869215292,0.402834008097166,0.40080160320641284,0.4024144869215292,0.39879759519038077,0.4,0.4,0.39759036144578314,0.4032258064516129
0.39959839357429716,0.40080160320641284,0.39959839357429716,0.4,0.4,0.4,0.40040241448692154,0.4024144869215292,0.4024144869215292
0.4,0.40080160320641284,0.39959839357429716,0.40160642570281124,0.39879759519038077,0.39959839357429716,0.40040241448692154,0.39959839357429716,0.39759036144578314
0.3972055888223553,0.40080160320641284,0.40080160320641284,0.40080160320641284,0.4,0.398406374501992,0.4,0.40080160320641284,0.39478957915831664
0.40160642570281124,0.4012096774193548,0.40080160320641284,0.402020202020202,0.4012096774193548,0.4024144869215292,0.39959839357429716,0.40160642570281124,0.4008097165991903
0.41200828157349895,0.41237113402061853,0.4087136929460581,0.4149377593360996,0.4140786749482402,0.41200828157349895,0.41286307053941906,0.41237113402061853,0.41200828157349895
0.2915451895043732,0.28924418604651164,0.28924418604651164,0.29027576197387517,0.28966521106259097,0.29027576197387517,0.2894356005788712,0.2894356005788712,0.2894356005788712
0.3766478342749529,0.37735849056603776,0.37832699619771865,0.38022813688212925,0.3787878787878788,0.3787878787878788,0.3768939393939394,0.3768939393939394,0.3780718336483932
0.28448275862068967,0.2861230329041488,0.28448275862068967,0.28901734104046245,0.2842857142857143,0.2851002865329513,0.2881844380403458,0.2886002886002886,0.2859195402298851
0.2851002865329513,0.28530670470756064,0.2857142857142857,0.28285714285714286,0.2859195402298851,0.28448275862068967,0.2836676217765043,0.28653295128939826,0.2842857142857143
0.28633093525179854,0.28694404591104733,0.28653295128939826,0.28633093525179854,0.28901734104046245,0.2861230329041488,0.2857142857142857,0.28798842257597684,0.28530259365994237
0.28653295128939826,0.2855093256814921,0.2855093256814921,0.2881844380403458,0.2859195402298851,0.28735632183908044,0.28735632183908044,0.2855093256814921,0.28633093525179854
0.40160642570281124,0.40040650406504064,0.4024144869215292,0.4,0.40080160320641284,0.40080160320641284,0.40080160320641284,0.40040241448692154,0.40160642570281124
0.398406374501992,0.398406374501992,0.39879759519038077,0.39879759519038077,0.39879759519038077,0.3940594059405941,0.39641434262948205,0.39447731755424065,0.3992015968063872
0.40080160320641284,0.40040241448692154,0.3992015968063872,0.3963782696177062,0.40160642570281124,0.4024144869215292,0.40040241448692154,0.40160642570281124,0.40080160320641284
0.6768707482993197,0.6791808873720137,0.6802721088435374,0.6825938566552902,0.6768707482993197,0.6825938566552902,0.6791808873720137,0.6779661016949152,0.6757679180887372
0.5012594458438288,0.5012531328320802,0.5050505050505051,0.5,0.49875311720698257,0.49627791563275436,0.49624060150375937,0.5,0.49874686716791977
0.4975,0.5,0.5012531328320802,0.5,0.49875311720698257,0.49875311720698257,0.5,0.5,0.5
