9.976878612716763017e-01 9.965675057208237542e-01 9.965437788018433052e-01 9.965397923875431996e-01 9.965397923875431996e-01 9.965277777777777901e-01 9.965277777777777901e-01 9.965237543453070446e-01 9.965397923875431996e-01
9.969879518072288782e-01 9.969512195121951192e-01 9.969604863221884772e-01 9.969666329625884726e-01 9.969635627530364363e-01 9.969104016477857710e-01 9.969262295081967595e-01 9.968749999999999556e-01 9.968944099378882484e-01
9.965675057208237542e-01 9.965986394557823091e-01 9.965675057208237542e-01 9.965556831228472578e-01 9.965397923875431996e-01 9.965397923875431996e-01 9.965237543453070446e-01 9.965116279069767824e-01 9.965237543453070446e-01
9.954441913439635581e-01 9.954022988505747405e-01 9.954337899543378443e-01 9.954441913439635581e-01 9.954022988505747405e-01 9.953488372093023395e-01 9.953810623556581527e-01 9.953810623556581527e-01 9.953810623556581527e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.964912280701754277e-01 9.955752212389380462e-01 9.955476402493321775e-01 9.963963963963964332e-01 9.955595026642983791e-01 9.955237242614145554e-01 9.955156950672645610e-01 9.963866305329720507e-01 9.954995499549954552e-01
9.964643488509133951e-01 9.964476021314386811e-01 9.964412811387900470e-01 9.964200477326968786e-01 9.964370546318289668e-01 9.964114832535885258e-01 9.963833634719710952e-01 9.963833634719710952e-01 9.970041941282205000e-01
9.962490622655664207e-01 9.962034927866363354e-01 9.961890243902439268e-01 9.961715160796325019e-01 9.961240310077519311e-01 9.969183359013867873e-01 9.961389961389961467e-01 9.960876369327074098e-01 9.961240310077519311e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.965556831228472578e-01 9.965477560414269798e-01 9.965317919075143971e-01 9.965517241379310276e-01 9.965357967667436423e-01 9.965116279069767824e-01 9.965237543453070446e-01 9.965075669383003376e-01 9.965197215777261697e-01
9.965437788018433052e-01 9.965517241379310276e-01 9.965517241379310276e-01 9.965197215777261697e-01 9.965277777777777901e-01 9.965156794425087394e-01 9.965075669383003376e-01 9.964994165694281980e-01 9.965197215777261697e-01
9.965753424657534110e-01 9.965714285714285525e-01 9.965437788018433052e-01 9.965197215777261697e-01 9.965556831228472578e-01 9.965197215777261697e-01 9.965397923875431996e-01 9.964994165694281980e-01 9.965357967667436423e-01
9.965517241379310276e-01 9.965792474344356000e-01 9.965437788018433052e-01 9.965517241379310276e-01 9.965635738831615242e-01 9.965596330275229286e-01 9.965277777777777901e-01 9.965635738831615242e-01 9.965556831228472578e-01
9.959514170040485448e-01 9.959390862944162981e-01 9.959555106167846672e-01 9.958974358974358454e-01 9.958720330237358365e-01 9.958932238193018982e-01 9.958419958419958418e-01 9.958890030832476814e-01 9.968944099378882484e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.965477560414269798e-01 9.965437788018433052e-01 9.965517241379310276e-01 9.965596330275229286e-01 9.965237543453070446e-01 9.965357967667436423e-01 9.965437788018433052e-01 9.965517241379310276e-01 9.965397923875431996e-01
9.966101694915254772e-01 9.965986394557823091e-01 9.965986394557823091e-01 9.966024915062288159e-01 9.965831435079726131e-01 9.965477560414269798e-01 9.965675057208237542e-01 9.965831435079726131e-01 9.965556831228472578e-01
9.967069154774972350e-01 9.966923925027563191e-01 9.967177242888403121e-01 9.967105263157894912e-01 9.966923925027563191e-01 9.966814159292035624e-01 9.966555183946488317e-01 9.966740576496674331e-01 9.966592427616925987e-01
9.976162097735399303e-01 9.976303317535545334e-01 9.976162097735399303e-01 9.975639464068210005e-01 9.975816203143893501e-01 9.975460122699386645e-01 9.975579975579975667e-01 9.963190184049079967e-01 9.975698663426488810e-01
9.963369963369963500e-01 9.962756052141527041e-01 9.962546816479400658e-01 9.961013645224171542e-01 9.961013645224171542e-01 9.960396039603960361e-01 9.960707269155206767e-01 9.959919839679358677e-01 9.959919839679358677e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.953271028037383727e-01 1.000000000000000000e+00 1.000000000000000000e+00
9.954128440366972752e-01 9.954337899543378443e-01 9.954022988505747405e-01 9.953596287703015966e-01 9.954022988505747405e-01 9.953917050691244439e-01 1.000000000000000000e+00 9.953488372093023395e-01 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.961013645224171542e-01 9.959839357429718376e-01 9.959677419354838745e-01 9.959758551307846819e-01 9.938271604938271331e-01 9.958847736625514591e-01 9.937759336099585283e-01 9.938524590163934080e-01 9.958506224066390189e-01
9.963855421686746983e-01 9.964114832535885258e-01 9.963099630996310463e-01 9.963459196102314452e-01 9.963144963144963118e-01 9.963235294117647189e-01 9.962732919254658759e-01 9.975031210986267105e-01 9.962453066332915830e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.953161592505854749e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.965397923875431996e-01 9.965357967667436423e-01 9.965397923875431996e-01 9.965437788018433052e-01 9.965075669383003376e-01 9.965437788018433052e-01 9.976878612716763017e-01 9.965277777777777901e-01 9.965156794425087394e-01
9.965237543453070446e-01 9.965437788018433052e-01 9.965317919075143971e-01 9.976717112922002251e-01 9.964705882352941080e-01 9.964830011723329051e-01 9.964830011723329051e-01 9.964830011723329051e-01 9.964580873671782246e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.965714285714285525e-01 9.977246871444823695e-01 9.965753424657534110e-01 9.965397923875431996e-01 9.965635738831615242e-01 9.965635738831615242e-01 9.965357967667436423e-01 9.965277777777777901e-01 9.965277777777777901e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.954441913439635581e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.953161592505854749e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.954853273137697078e-01 9.954128440366972752e-01 9.953596287703015966e-01 9.953917050691244439e-01 9.953810623556581527e-01 9.953703703703703498e-01 9.954022988505747405e-01 9.953379953379953848e-01 9.953596287703015966e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.965397923875431996e-01 9.965397923875431996e-01 9.965156794425087394e-01 9.965277777777777901e-01 9.964994165694281980e-01 9.964830011723329051e-01 9.965156794425087394e-01 9.965075669383003376e-01 9.964953271028037518e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 9.953810623556581527e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.954128440366972752e-01 9.953488372093023395e-01 9.953917050691244439e-01 9.954022988505747405e-01 1.000000000000000000e+00 9.953596287703015966e-01 9.953488372093023395e-01 9.953703703703703498e-01 9.953810623556581527e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.977064220183485821e-01 9.965714285714285525e-01 9.965116279069767824e-01 9.965277777777777901e-01 9.965397923875431996e-01 9.965596330275229286e-01 9.965116279069767824e-01 9.965277777777777901e-01 9.965277777777777901e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.963065558633426022e-01 9.963031423290202859e-01 9.962997224791859674e-01 9.962894248608534786e-01 9.963099630996310463e-01 9.963201471941122156e-01 9.962756052141527041e-01 9.962756052141527041e-01 9.962894248608534786e-01
9.965357967667436423e-01 9.964994165694281980e-01 9.964871194379391062e-01 9.964953271028037518e-01 9.964580873671782246e-01 9.964539007092199085e-01 9.964285714285714413e-01 9.964285714285714413e-01 9.964071856287425311e-01
9.975816203143893501e-01 9.975460122699386645e-01 9.975062344139651316e-01 9.974093264248704571e-01 9.974391805377721409e-01 9.974326059050063753e-01 9.973890339425587337e-01 9.973753280839895430e-01 9.973821989528796061e-01
9.944852941176470784e-01 9.962756052141527041e-01 9.943714821763601774e-01 9.942084942084942201e-01 9.941291585127201014e-01 9.942084942084942201e-01 9.942638623326960357e-01 9.940711462450593228e-01 9.940944881889763884e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.954954954954955415e-01 9.955257270693512739e-01 9.954751131221719618e-01 9.955056179775281233e-01 9.954022988505747405e-01 9.954853273137697078e-01 9.954954954954955415e-01 9.953488372093023395e-01 9.953703703703703498e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.965753424657534110e-01 9.965197215777261697e-01 9.965197215777261697e-01 9.965437788018433052e-01 9.965437788018433052e-01 9.965477560414269798e-01 9.965237543453070446e-01 9.965156794425087394e-01 9.965237543453070446e-01
9.976608187134502481e-01 9.976580796252927374e-01 9.976359338061465687e-01 9.964412811387900470e-01 9.964412811387900470e-01 9.963680387409200589e-01 9.963898916967508512e-01 9.963547995139733215e-01 9.963636363636363402e-01
9.965753424657534110e-01 9.965675057208237542e-01 9.965675057208237542e-01 9.965397923875431996e-01 9.965477560414269798e-01 9.965277777777777901e-01 9.965517241379310276e-01 9.965317919075143971e-01 9.965357967667436423e-01
9.963065558633426022e-01 9.963133640552995773e-01 9.972299168975069517e-01 9.963031423290202859e-01 9.963099630996310463e-01 9.963065558633426022e-01 9.963065558633426022e-01 9.963065558633426022e-01 9.962894248608534786e-01
9.960159362549800832e-01 9.959798994974874420e-01 9.959100204498977371e-01 9.958890030832476814e-01 9.958974358974358454e-01 9.958463136033229857e-01 9.959058341862845332e-01 9.958549222797927758e-01 9.957983193277311074e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.956896551724138122e-01 9.956709956709957066e-01 9.956140350877192846e-01 9.956140350877192846e-01 9.955752212389380462e-01 9.955849889624723836e-01 9.955257270693512739e-01 9.955555555555555269e-01 9.955156950672645610e-01
